,element,PNAS_en,pressure,atom_s,atom_p,atom_d,atom_f,ionization_energy,mass,en,row,pseudo_row,group,atomic_number,pressure_pow_2,atom_s_pow_2,atom_p_pow_2,atom_d_pow_2,atom_f_pow_2,ionization_energy_pow_2,mass_pow_2,en_pow_2,row_pow_2,pseudo_row_pow_2,group_pow_2,atomic_number_pow_2,pressure_log_p_abs,atom_s_log_p_abs,atom_p_log_p_abs,atom_d_log_p_abs,atom_f_log_p_abs,ionization_energy_log_p_abs,mass_log_p_abs,en_log_p_abs,row_log_p_abs,pseudo_row_log_p_abs,group_log_p_abs,atomic_number_log_p_abs,pressure_inv_p,atom_s_inv_p,atom_p_inv_p,atom_d_inv_p,atom_f_inv_p,ionization_energy_inv_p,mass_inv_p,en_inv_p,row_inv_p,pseudo_row_inv_p,group_inv_p,atomic_number_inv_p,pressure_sqrt_p,atom_s_sqrt_p,atom_p_sqrt_p,atom_d_sqrt_p,atom_f_sqrt_p,ionization_energy_sqrt_p,mass_sqrt_p,en_sqrt_p,row_sqrt_p,pseudo_row_sqrt_p,group_sqrt_p,atomic_number_sqrt_p,"add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)))","add(add(pressure_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)))","add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)))))","add(add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p))), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)))","add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p))))","add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p))))))","add(add(pressure_inv_p, en_sqrt_p), add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p))","add(add(pressure_inv_p, en_sqrt_p), add(add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p), add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)))","add(add(pressure_inv_p, en_sqrt_p), add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)))), en_sqrt_p))))","add(add(pressure_inv_p, en_sqrt_p), add(add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)), add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)))"
119,Zn,-6.25,500,2,0,10,0,9.3942,65.40899999999999,1.65,4,4,12,30,250000.0,4.0,0.0,100.0,0.0,30.253300089999993,4147.4965291235985,0.9025,9.0,9.0,121.0,841.0,6.2166061010848646,1.0986122886681098,0.0,2.3978952727983707,0.0,1.871848329682689,4.180538466282876,0.6678293725756554,1.3862943611198906,1.3862943611198906,2.4849066497880004,3.4011973816621555,0.001996007984031936,0.3333333333333333,1.0,0.09090909090909091,1.0,0.15383905358214237,0.015290272053694546,0.5128205128205129,0.25,0.25,0.08333333333333333,0.03333333333333333,22.38302928559939,1.7320508075688772,1.0,3.3166247903554,1.0,2.549568590958086,8.087092184462842,1.396424004376894,2.0,2.0,3.4641016151377544,5.477225575051661,4.22659736243208,5.625017374793005,5.658350708126339,7.054774712503233,4.259930695765413,7.056770720487266,4.193264029098747,6.988108045836567,8.455190732848191,7.0214413791699
120,Ga,0.15,0,2,1,0,0,5.9993,69.723,1.81,4,4,13,31,0.0,4.0,1.0,0.0,0.0,4.43270916,4721.7594708035995,1.2321000000000002,9.0,9.0,144.0,900.0,0.0,1.0986122886681098,0.6931471805599453,0.0,0.0,1.1331425315649324,4.244416363293533,0.7466879474879753,1.3862943611198906,1.3862943611198906,2.5649493574615367,3.4339872044851463,1.0,0.3333333333333333,0.5,1.0,1.0,0.3220197076061055,0.014344102981479182,0.4739336492890995,0.25,0.25,0.07692307692307693,0.03225806451612903,1.0,1.7320508075688772,1.4142135623730951,1.0,1.0,1.7622145158861904,8.349554479132404,1.452583904633395,2.0,2.0,3.605551275463989,5.5677643628300215,6.390009778416314,8.84259368304971,8.874851747565838,10.327435652199233,6.422267842932444,11.327435652199233,6.357751713900186,10.262919523166975,13.780019556832627,10.295177587683105
121,Ga,-4.45,50,2,1,0,0,5.9993,69.723,1.81,4,4,13,31,2500.0,4.0,1.0,0.0,0.0,4.43270916,4721.7594708035995,1.2321000000000002,9.0,9.0,144.0,900.0,3.9318256327243257,1.0986122886681098,0.6931471805599453,0.0,0.0,1.1331425315649324,4.244416363293533,0.7466879474879753,1.3862943611198906,1.3862943611198906,2.5649493574615367,3.4339872044851463,0.0196078431372549,0.3333333333333333,0.5,1.0,1.0,0.3220197076061055,0.014344102981479182,0.4739336492890995,0.25,0.25,0.07692307692307693,0.03225806451612903,7.14142842854285,1.7320508075688772,1.4142135623730951,1.0,1.0,1.7622145158861904,8.349554479132404,1.452583904633395,2.0,2.0,3.605551275463989,5.5677643628300215,4.429225464690823,5.901417212461474,5.933675276977603,7.386259181610997,4.461483529206953,7.405867024748252,4.396967400174695,7.321743052578739,8.878058772518902,7.354001117094869
122,Ga,-6.5,200,2,1,0,0,5.9993,69.723,1.81,4,4,13,31,40000.0,4.0,1.0,0.0,0.0,4.43270916,4721.7594708035995,1.2321000000000002,9.0,9.0,144.0,900.0,5.303304908059076,1.0986122886681098,0.6931471805599453,0.0,0.0,1.1331425315649324,4.244416363293533,0.7466879474879753,1.3862943611198906,1.3862943611198906,2.5649493574615367,3.4339872044851463,0.004975124378109453,0.3333333333333333,0.5,1.0,1.0,0.3220197076061055,0.014344102981479182,0.4739336492890995,0.25,0.25,0.07692307692307693,0.03225806451612903,14.177446878757825,1.7320508075688772,1.4142135623730951,1.0,1.0,1.7622145158861904,8.349554479132404,1.452583904633395,2.0,2.0,3.605551275463989,5.5677643628300215,4.399960027172533,5.857519056184038,5.889777120700167,7.342361025333561,4.432218091688663,7.347336149711671,4.367701962656405,7.277844896301303,8.804895178723175,7.310102960817433
123,Ga,-7.21,500,2,1,0,0,5.9993,69.723,1.81,4,4,13,31,250000.0,4.0,1.0,0.0,0.0,4.43270916,4721.7594708035995,1.2321000000000002,9.0,9.0,144.0,900.0,6.2166061010848646,1.0986122886681098,0.6931471805599453,0.0,0.0,1.1331425315649324,4.244416363293533,0.7466879474879753,1.3862943611198906,1.3862943611198906,2.5649493574615367,3.4339872044851463,0.001996007984031936,0.3333333333333333,0.5,1.0,1.0,0.3220197076061055,0.014344102981479182,0.4739336492890995,0.25,0.25,0.07692307692307693,0.03225806451612903,22.38302928559939,1.7320508075688772,1.4142135623730951,1.0,1.0,1.7622145158861904,8.349554479132404,1.452583904633395,2.0,2.0,3.605551275463989,5.5677643628300215,4.394001794384378,5.848581707001806,5.880839771517934,7.333423676151329,4.426259858900507,7.335419684135361,4.361743729868249,7.268907547119071,8.78999959675279,7.3011656116352
124,Ge,1.69,0,2,2,0,0,7.8994,72.64,2.01,4,4,14,32,0.0,4.0,4.0,0.0,0.0,16.044030249999995,5131.152019843599,1.7160999999999995,9.0,9.0,169.0,961.0,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0,1.6105373078774012,4.285406422151283,0.837247524533702,1.3862943611198906,1.3862943611198906,2.6390573296152584,3.4657359027997265,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.1997802417340925,0.013768024753807066,0.43290043290043295,0.25,0.25,0.07142857142857142,0.03125,1.0,1.7320508075688772,1.7320508075688772,1.0,1.0,2.237297476868018,8.522444485005462,1.5198684153570663,2.0,2.0,3.7416573867739413,5.656854249492381,6.590855246071198,9.110723661428265,9.141973661428265,10.66184207678533,6.622105246071198,11.661842076785332,6.559605246071198,10.599342076785332,14.181710492142399,10.630592076785332
125,Ge,-2.61,50,2,2,0,0,7.8994,72.64,2.01,4,4,14,32,2500.0,4.0,4.0,0.0,0.0,16.044030249999995,5131.152019843599,1.7160999999999995,9.0,9.0,169.0,961.0,3.9318256327243257,1.0986122886681098,1.0986122886681098,0.0,0.0,1.6105373078774012,4.285406422151283,0.837247524533702,1.3862943611198906,1.3862943611198906,2.6390573296152584,3.4657359027997265,0.0196078431372549,0.3333333333333333,0.3333333333333333,1.0,1.0,0.1997802417340925,0.013768024753807066,0.43290043290043295,0.25,0.25,0.07142857142857142,0.03125,7.14142842854285,1.7320508075688772,1.7320508075688772,1.0,1.0,2.237297476868018,8.522444485005462,1.5198684153570663,2.0,2.0,3.7416573867739413,5.656854249492381,4.630070932345708,6.16954719084003,6.20079719084003,7.7206656061970955,4.661320932345708,7.740273449334351,4.598820932345708,7.658165606197096,9.279749707828673,7.689415606197096
126,Ge,-4.77,200,2,2,0,0,7.8994,72.64,2.01,4,4,14,32,40000.0,4.0,4.0,0.0,0.0,16.044030249999995,5131.152019843599,1.7160999999999995,9.0,9.0,169.0,961.0,5.303304908059076,1.0986122886681098,1.0986122886681098,0.0,0.0,1.6105373078774012,4.285406422151283,0.837247524533702,1.3862943611198906,1.3862943611198906,2.6390573296152584,3.4657359027997265,0.004975124378109453,0.3333333333333333,0.3333333333333333,1.0,1.0,0.1997802417340925,0.013768024753807066,0.43290043290043295,0.25,0.25,0.07142857142857142,0.03125,14.177446878757825,1.7320508075688772,1.7320508075688772,1.0,1.0,2.237297476868018,8.522444485005462,1.5198684153570663,2.0,2.0,3.7416573867739413,5.656854249492381,4.6008054948274175,6.125649034562594,6.156899034562594,7.67676744991966,4.6320554948274175,7.68174257429777,4.5695554948274175,7.6142674499196605,9.206586114032946,7.6455174499196605
127,Ge,-6.07,500,2,2,0,0,7.8994,72.64,2.01,4,4,14,32,250000.0,4.0,4.0,0.0,0.0,16.044030249999995,5131.152019843599,1.7160999999999995,9.0,9.0,169.0,961.0,6.2166061010848646,1.0986122886681098,1.0986122886681098,0.0,0.0,1.6105373078774012,4.285406422151283,0.837247524533702,1.3862943611198906,1.3862943611198906,2.6390573296152584,3.4657359027997265,0.001996007984031936,0.3333333333333333,0.3333333333333333,1.0,1.0,0.1997802417340925,0.013768024753807066,0.43290043290043295,0.25,0.25,0.07142857142857142,0.03125,22.38302928559939,1.7320508075688772,1.7320508075688772,1.0,1.0,2.237297476868018,8.522444485005462,1.5198684153570663,2.0,2.0,3.7416573867739413,5.656854249492381,4.594847262039263,6.116711685380361,6.147961685380361,7.667830100737428,4.626097262039263,7.669826108721459,4.563597262039263,7.605330100737428,9.191690532062557,7.636580100737428
128,As,2.49,0,2,3,0,0,9.7886,74.9216,2.18,4,4,15,33,0.0,4.0,9.0,0.0,0.0,34.747488090000004,5463.229134595599,2.190400000000001,9.0,9.0,196.0,1024.0,0.0,1.0986122886681098,1.3862943611198906,0.0,0.0,1.9307530005089841,4.316336250396604,0.908258560176891,1.3862943611198906,1.3862943611198906,2.70805020110221,3.4965075614664802,1.0,0.3333333333333333,0.25,1.0,1.0,0.14503894295618372,0.013348700357184525,0.4032258064516128,0.25,0.25,0.06666666666666667,0.030303030303030304,1.0,1.7320508075688772,2.0,1.0,1.0,2.625776075753605,8.655267760156239,1.5748015748023623,2.0,2.0,3.872983346207417,5.744562646538029,6.754707754710116,9.32950932951248,9.359812359815509,10.934613934617872,6.785010785013147,11.934613934617872,6.724404724407086,10.87400787401181,14.509415509420233,10.90431090431484
129,As,-1.23,50,2,3,0,0,9.7886,74.9216,2.18,4,4,15,33,2500.0,4.0,9.0,0.0,0.0,34.747488090000004,5463.229134595599,2.190400000000001,9.0,9.0,196.0,1024.0,3.9318256327243257,1.0986122886681098,1.3862943611198906,0.0,0.0,1.9307530005089841,4.316336250396604,0.908258560176891,1.3862943611198906,1.3862943611198906,2.70805020110221,3.4965075614664802,0.0196078431372549,0.3333333333333333,0.25,1.0,1.0,0.14503894295618372,0.013348700357184525,0.4032258064516128,0.25,0.25,0.06666666666666667,0.030303030303030304,7.14142842854285,1.7320508075688772,2.0,1.0,1.0,2.625776075753605,8.655267760156239,1.5748015748023623,2.0,2.0,3.872983346207417,5.744562646538029,4.793923440984627,6.388332858924244,6.418635889227274,7.993437464029636,4.824226471287657,8.013045307166891,4.763620410681597,7.932831403423576,9.607454725106509,7.963134433726606
130,As,-3.04,200,2,3,0,0,9.7886,74.9216,2.18,4,4,15,33,40000.0,4.0,9.0,0.0,0.0,34.747488090000004,5463.229134595599,2.190400000000001,9.0,9.0,196.0,1024.0,5.303304908059076,1.0986122886681098,1.3862943611198906,0.0,0.0,1.9307530005089841,4.316336250396604,0.908258560176891,1.3862943611198906,1.3862943611198906,2.70805020110221,3.4965075614664802,0.004975124378109453,0.3333333333333333,0.25,1.0,1.0,0.14503894295618372,0.013348700357184525,0.4032258064516128,0.25,0.25,0.06666666666666667,0.030303030303030304,14.177446878757825,1.7320508075688772,2.0,1.0,1.0,2.625776075753605,8.655267760156239,1.5748015748023623,2.0,2.0,3.872983346207417,5.744562646538029,4.764658003466336,6.344434702646808,6.374737732949838,7.9495393077522,4.794961033769367,7.95451443213031,4.734354973163306,7.88893324714614,9.534291131310782,7.91923627744917
131,As,-4.3,500,2,3,0,0,9.7886,74.9216,2.18,4,4,15,33,250000.0,4.0,9.0,0.0,0.0,34.747488090000004,5463.229134595599,2.190400000000001,9.0,9.0,196.0,1024.0,6.2166061010848646,1.0986122886681098,1.3862943611198906,0.0,0.0,1.9307530005089841,4.316336250396604,0.908258560176891,1.3862943611198906,1.3862943611198906,2.70805020110221,3.4965075614664802,0.001996007984031936,0.3333333333333333,0.25,1.0,1.0,0.14503894295618372,0.013348700357184525,0.4032258064516128,0.25,0.25,0.06666666666666667,0.030303030303030304,22.38302928559939,1.7320508075688772,2.0,1.0,1.0,2.625776075753605,8.655267760156239,1.5748015748023623,2.0,2.0,3.872983346207417,5.744562646538029,4.758699770678181,6.335497353464575,6.365800383767605,7.940601958569967,4.789002800981211,7.942597966554,4.728396740375151,7.879995897963907,9.519395549340395,7.910298928266937
132,Se,3.09,0,2,4,0,0,9.7524,78.96,2.55,4,4,16,34,0.0,4.0,16.0,0.0,0.0,34.32202224999999,6076.523658243598,3.4224999999999994,9.0,9.0,225.0,1089.0,0.0,1.0986122886681098,1.6094379124341003,0.0,0.0,1.9254887589363245,4.368840832824833,1.047318994280559,1.3862943611198906,1.3862943611198906,2.772588722239781,3.5263605246161616,1.0,0.3333333333333333,0.2,1.0,1.0,0.14580447619741926,0.01266591397361893,0.3508771929824562,0.25,0.25,0.0625,0.029411764705882353,1.0,1.7320508075688772,2.23606797749979,1.0,1.0,2.618873803756111,8.885497172359011,1.688194301613413,2.0,2.0,4.0,5.830951894845301,7.093994669546122,9.782188971159535,9.811600735865417,11.49979503747883,7.123406434252004,12.49979503747883,7.06458290484024,11.440971508067065,15.187989339092242,11.470383272772947
133,Se,-0.11,50,2,4,0,0,9.7524,78.96,2.55,4,4,16,34,2500.0,4.0,16.0,0.0,0.0,34.32202224999999,6076.523658243598,3.4224999999999994,9.0,9.0,225.0,1089.0,3.9318256327243257,1.0986122886681098,1.6094379124341003,0.0,0.0,1.9254887589363245,4.368840832824833,1.047318994280559,1.3862943611198906,1.3862943611198906,2.772588722239781,3.5263605246161616,0.0196078431372549,0.3333333333333333,0.2,1.0,1.0,0.14580447619741926,0.01266591397361893,0.3508771929824562,0.25,0.25,0.0625,0.029411764705882353,7.14142842854285,1.7320508075688772,2.23606797749979,1.0,1.0,2.618873803756111,8.885497172359011,1.688194301613413,2.0,2.0,4.0,5.830951894845301,5.133210355820632,6.841012500571299,6.870424265277181,8.558618566890594,5.162622120526514,8.578226410027849,5.103798591114749,8.49979503747883,10.286028554778516,8.529206802184712
134,Se,-1.69,200,2,4,0,0,9.7524,78.96,2.55,4,4,16,34,40000.0,4.0,16.0,0.0,0.0,34.32202224999999,6076.523658243598,3.4224999999999994,9.0,9.0,225.0,1089.0,5.303304908059076,1.0986122886681098,1.6094379124341003,0.0,0.0,1.9254887589363245,4.368840832824833,1.047318994280559,1.3862943611198906,1.3862943611198906,2.772588722239781,3.5263605246161616,0.004975124378109453,0.3333333333333333,0.2,1.0,1.0,0.14580447619741926,0.01266591397361893,0.3508771929824562,0.25,0.25,0.0625,0.029411764705882353,14.177446878757825,1.7320508075688772,2.23606797749979,1.0,1.0,2.618873803756111,8.885497172359011,1.688194301613413,2.0,2.0,4.0,5.830951894845301,5.103944918302341,6.797114344293863,6.8265261089997455,8.514720410613158,5.133356683008223,8.519695534991268,5.074533153596459,8.455896881201394,10.21286496098279,8.485308645907276
135,Se,-2.91,500,2,4,0,0,9.7524,78.96,2.55,4,4,16,34,250000.0,4.0,16.0,0.0,0.0,34.32202224999999,6076.523658243598,3.4224999999999994,9.0,9.0,225.0,1089.0,6.2166061010848646,1.0986122886681098,1.6094379124341003,0.0,0.0,1.9254887589363245,4.368840832824833,1.047318994280559,1.3862943611198906,1.3862943611198906,2.772588722239781,3.5263605246161616,0.001996007984031936,0.3333333333333333,0.2,1.0,1.0,0.14580447619741926,0.01266591397361893,0.3508771929824562,0.25,0.25,0.0625,0.029411764705882353,22.38302928559939,1.7320508075688772,2.23606797749979,1.0,1.0,2.618873803756111,8.885497172359011,1.688194301613413,2.0,2.0,4.0,5.830951894845301,5.0979866855141855,6.78817699511163,6.817588759817513,8.505783061430925,5.127398450220068,8.507779069414958,5.068574920808303,8.446959532019163,10.197969379012404,8.476371296725045
136,Br,4.73,0,2,5,0,0,11.8138,79.904,2.96,4,4,17,35,0.0,4.0,25.0,0.0,0.0,62.724816010000005,6224.588283523599,5.107599999999999,9.0,9.0,256.0,1156.0,0.0,1.0986122886681098,1.791759469228055,0.0,0.0,2.188284735766745,4.380726539916821,1.1817271953786161,1.3862943611198906,1.3862943611198906,2.833213344056216,3.5553480614894135,1.0,0.3333333333333333,0.16666666666666666,1.0,1.0,0.11210888014439624,0.012516261753082694,0.3067484662576687,0.25,0.25,0.058823529411764705,0.02857142857142857,1.0,1.7320508075688772,2.449489742783178,1.0,1.0,2.9866201633284404,8.938459598834688,1.8055470085267789,2.0,2.0,4.123105625617661,5.916079783099616,7.445212454151766,10.250759462678545,10.279330891249973,12.084877899776753,7.473783882723194,13.084877899776753,7.416641025580337,12.027735042633896,15.89042490830353,12.056306471205325
137,Br,1.9,50,2,5,0,0,11.8138,79.904,2.96,4,4,17,35,2500.0,4.0,25.0,0.0,0.0,62.724816010000005,6224.588283523599,5.107599999999999,9.0,9.0,256.0,1156.0,3.9318256327243257,1.0986122886681098,1.791759469228055,0.0,0.0,2.188284735766745,4.380726539916821,1.1817271953786161,1.3862943611198906,1.3862943611198906,2.833213344056216,3.5553480614894135,0.0196078431372549,0.3333333333333333,0.16666666666666666,1.0,1.0,0.11210888014439624,0.012516261753082694,0.3067484662576687,0.25,0.25,0.058823529411764705,0.02857142857142857,7.14142842854285,1.7320508075688772,2.449489742783178,1.0,1.0,2.9866201633284404,8.938459598834688,1.8055470085267789,2.0,2.0,4.123105625617661,5.916079783099616,5.4844281404262745,7.309582992090308,7.338154420661737,9.143701429188516,5.512999568997703,9.16330927232577,5.455856711854846,9.086558572045659,10.988464123989804,9.115130000617087
138,Br,0.47,200,2,5,0,0,11.8138,79.904,2.96,4,4,17,35,40000.0,4.0,25.0,0.0,0.0,62.724816010000005,6224.588283523599,5.107599999999999,9.0,9.0,256.0,1156.0,5.303304908059076,1.0986122886681098,1.791759469228055,0.0,0.0,2.188284735766745,4.380726539916821,1.1817271953786161,1.3862943611198906,1.3862943611198906,2.833213344056216,3.5553480614894135,0.004975124378109453,0.3333333333333333,0.16666666666666666,1.0,1.0,0.11210888014439624,0.012516261753082694,0.3067484662576687,0.25,0.25,0.058823529411764705,0.02857142857142857,14.177446878757825,1.7320508075688772,2.449489742783178,1.0,1.0,2.9866201633284404,8.938459598834688,1.8055470085267789,2.0,2.0,4.123105625617661,5.916079783099616,5.455162702907984,7.2656848358128725,7.294256264384301,9.09980327291108,5.483734131479412,9.10477839728919,5.426591274336555,9.042660415768223,10.915300530194077,9.071231844339652
139,Br,-0.74,500,2,5,0,0,11.8138,79.904,2.96,4,4,17,35,250000.0,4.0,25.0,0.0,0.0,62.724816010000005,6224.588283523599,5.107599999999999,9.0,9.0,256.0,1156.0,6.2166061010848646,1.0986122886681098,1.791759469228055,0.0,0.0,2.188284735766745,4.380726539916821,1.1817271953786161,1.3862943611198906,1.3862943611198906,2.833213344056216,3.5553480614894135,0.001996007984031936,0.3333333333333333,0.16666666666666666,1.0,1.0,0.11210888014439624,0.012516261753082694,0.3067484662576687,0.25,0.25,0.058823529411764705,0.02857142857142857,22.38302928559939,1.7320508075688772,2.449489742783178,1.0,1.0,2.9866201633284404,8.938459598834688,1.8055470085267789,2.0,2.0,4.123105625617661,5.916079783099616,5.449204470119829,7.256747486630639,7.285318915202069,9.090865923728847,5.477775898691258,9.09286193171288,5.420633041548401,9.03372306658599,10.900404948223692,9.062294495157419
140,Kr,3.4,0,2,6,0,0,13.9996,83.79799999999999,3.0,4,4,18,36,0.0,4.0,36.0,0.0,0.0,102.12517248999997,6854.194034803597,5.289999999999999,9.0,9.0,289.0,1225.0,0.0,1.0986122886681098,1.9459101490553132,0.0,0.0,2.4074584900288576,4.428314384700842,1.1939224684724346,1.3862943611198906,1.3862943611198906,2.8903717578961645,3.58351893845611,1.0,0.3333333333333333,0.14285714285714285,1.0,1.0,0.09004385135561019,0.011934589854691598,0.30303030303030304,0.25,0.25,0.05555555555555555,0.027777777777777776,1.0,1.7320508075688772,2.6457513110645907,1.0,1.0,3.33252156782218,9.153691058802453,1.816590212458495,2.0,2.0,4.242640687119285,6.0,7.4775484151532625,10.294138627611758,10.321916405389535,12.13850661784803,7.50532619293104,13.138506617848032,7.449770637375485,12.082951062292475,15.955096830306525,12.110728840070253
141,Kr,-1.09,50,2,6,0,0,13.9996,83.79799999999999,3.0,4,4,18,36,2500.0,4.0,36.0,0.0,0.0,102.12517248999997,6854.194034803597,5.289999999999999,9.0,9.0,289.0,1225.0,3.9318256327243257,1.0986122886681098,1.9459101490553132,0.0,0.0,2.4074584900288576,4.428314384700842,1.1939224684724346,1.3862943611198906,1.3862943611198906,2.8903717578961645,3.58351893845611,0.0196078431372549,0.3333333333333333,0.14285714285714285,1.0,1.0,0.09004385135561019,0.011934589854691598,0.30303030303030304,0.25,0.25,0.05555555555555555,0.027777777777777776,7.14142842854285,1.7320508075688772,2.6457513110645907,1.0,1.0,3.33252156782218,9.153691058802453,1.816590212458495,2.0,2.0,4.242640687119285,6.0,5.516764101427772,7.352962157023522,7.3807399348013,9.197330147259795,5.54454187920555,9.21693799039705,5.4889863236499945,9.14177459170424,11.0531360459928,9.169552369482016
142,Kr,-2.12,200,2,6,0,0,13.9996,83.79799999999999,3.0,4,4,18,36,40000.0,4.0,36.0,0.0,0.0,102.12517248999997,6854.194034803597,5.289999999999999,9.0,9.0,289.0,1225.0,5.303304908059076,1.0986122886681098,1.9459101490553132,0.0,0.0,2.4074584900288576,4.428314384700842,1.1939224684724346,1.3862943611198906,1.3862943611198906,2.8903717578961645,3.58351893845611,0.004975124378109453,0.3333333333333333,0.14285714285714285,1.0,1.0,0.09004385135561019,0.011934589854691598,0.30303030303030304,0.25,0.25,0.05555555555555555,0.027777777777777776,14.177446878757825,1.7320508075688772,2.6457513110645907,1.0,1.0,3.33252156782218,9.153691058802453,1.816590212458495,2.0,2.0,4.242640687119285,6.0,5.487498663909482,7.309064000746086,7.336841778523864,9.153431990982359,5.515276441687259,9.158407115360468,5.459720886131704,9.097876435426803,10.979972452197073,9.12565421320458
143,Kr,-2.72,500,2,6,0,0,13.9996,83.79799999999999,3.0,4,4,18,36,250000.0,4.0,36.0,0.0,0.0,102.12517248999997,6854.194034803597,5.289999999999999,9.0,9.0,289.0,1225.0,6.2166061010848646,1.0986122886681098,1.9459101490553132,0.0,0.0,2.4074584900288576,4.428314384700842,1.1939224684724346,1.3862943611198906,1.3862943611198906,2.8903717578961645,3.58351893845611,0.001996007984031936,0.3333333333333333,0.14285714285714285,1.0,1.0,0.09004385135561019,0.011934589854691598,0.30303030303030304,0.25,0.25,0.05555555555555555,0.027777777777777776,22.38302928559939,1.7320508075688772,2.6457513110645907,1.0,1.0,3.33252156782218,9.153691058802453,1.816590212458495,2.0,2.0,4.242640687119285,6.0,5.481540431121327,7.300126651563854,7.327904429341632,9.144494641800126,5.509318208899105,9.146490649784159,5.453762653343549,9.08893908624457,10.965076870226685,9.116716864022349
144,Rb,-0.79,0,1,0,0,0,4.1771,85.4678,0.82,5,5,1,37,0.0,1.0,0.0,0.0,0.0,0.08020224000000019,7133.467951219599,0.0144,16.0,16.0,0.0,1296.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.24935695813011327,4.4480467920212305,0.11332868530700327,1.6094379124341003,1.6094379124341003,0.0,3.6109179126442243,1.0,0.5,1.0,1.0,1.0,0.77930174563591,0.011701399932085075,0.8928571428571428,0.2,0.2,1.0,0.02702702702702703,1.0,1.4142135623730951,1.0,1.0,1.0,1.132784180680504,9.244450227028105,1.0583005244258363,2.23606797749979,2.23606797749979,1.0,6.082762530298219,5.2019286003045355,7.260229124730372,7.287256151757399,8.345556676183236,5.228955627331563,9.345556676183236,5.174901573277508,8.29150262212918,11.403857200609071,8.318529649156208
145,Rb,-7.03,50,1,0,0,0,4.1771,85.4678,0.82,5,5,1,37,2500.0,1.0,0.0,0.0,0.0,0.08020224000000019,7133.467951219599,0.0144,16.0,16.0,0.0,1296.0,3.9318256327243257,0.6931471805599453,0.0,0.0,0.0,0.24935695813011327,4.4480467920212305,0.11332868530700327,1.6094379124341003,1.6094379124341003,0.0,3.6109179126442243,0.0196078431372549,0.5,1.0,1.0,1.0,0.77930174563591,0.011701399932085075,0.8928571428571428,0.2,0.2,1.0,0.02702702702702703,7.14142842854285,1.4142135623730951,1.0,1.0,1.0,1.132784180680504,9.244450227028105,1.0583005244258363,2.23606797749979,2.23606797749979,1.0,6.082762530298219,3.241144286579046,4.319052654142137,4.346079681169164,5.404380205595,3.2681713136060733,5.423988048732255,3.214117259552019,5.350326151540946,6.501896416295346,5.377353178567973
